DIM2,Kuu,DIM3,Näitaja,DIM4,Kahjukindlustusliik,DIM5,Kahjukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,11,If P&C Insurance AS,2017,2017,17413.709,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2010,2010,3580.5862,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2011,2011,6394.4,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2012,2012,5618.001,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2013,2013,5542.533,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2014,2014,2732.63,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2015,2015,1824.299,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2016,2016,5321.868,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,12,AS Inges Kindlustus,2017,2017,5783.532,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,13,Kredex Krediidikindlustus AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,14,QBE Insurance (Europe) Limited in Estonia,2010,2010,3072.48859,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,14,QBE Insurance (Europe) Limited in Estonia,2011,2011,2622.9,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,14,QBE Insurance (Europe) Limited in Estonia,2012,2012,318.998,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2010,2010,6311.46703,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2011,2011,5703,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2012,2012,5759.689,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2013,2013,5549.258,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2014,2014,5538.005,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2015,2015,6316.916,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2016,2016,6266.531,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,16,Salva Kindlustuse AS,2017,2017,6934.689,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2010,2010,7037.56727,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2011,2011,4467.4,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2012,2012,4121.571,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2013,2013,4790.202,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2014,2014,4986.304,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2015,2015,5441.373,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2016,2016,5634.698,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,17,Seesam Insurance AS,2017,2017,7163.792,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,18,AB Lietuvos draudimas Eesti filiaal,2013,2013,63.252,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,18,AB Lietuvos draudimas Eesti filiaal,2014,2014,4231.062,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,18,AB Lietuvos draudimas Eesti filiaal,2015,2015,9173.383,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,18,AB Lietuvos draudimas Eesti filiaal,2016,2016,9749.255,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,18,AB Lietuvos draudimas Eesti filiaal,2017,2017,14017.699,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2016,2016,2154.637,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,2,Liikluskindlustus,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2017,2017,1848.981,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,1,Kahjukindlustusandjad kokku,2010,2010,1241.29204,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,1,Kahjukindlustusandjad kokku,2011,2011,1639.1,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,1,Kahjukindlustusandjad kokku,2012,2012,1634.53,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,1,Kahjukindlustusandjad kokku,2013,2013,1851.294,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,1,Kahjukindlustusandjad kokku,2014,2014,2200.254,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2010,2010,76.56615,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2011,2011,95,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2012,2012,77.845,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2013,2013,131.966,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2014,2014,152.468,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,3,AAS BTA Baltic Insurance Company Eesti filiaal,2010,2010,74.58489,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,3,AAS BTA Baltic Insurance Company Eesti filiaal,2011,2011,90.8,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,3,AAS BTA Baltic Insurance Company Eesti filiaal,2012,2012,118.329,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,3,AAS BTA Baltic Insurance Company Eesti filiaal,2013,2013,138.194,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,3,AAS BTA Baltic Insurance Company Eesti filiaal,2014,2014,193.769,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,4,Codan Forsikring A/S Eesti,2010,2010,56.30616,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,4,Codan Forsikring A/S Eesti,2011,2011,78.5,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,4,Codan Forsikring A/S Eesti,2012,2012,137.923,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,4,Codan Forsikring A/S Eesti,2013,2013,183.76,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,4,Codan Forsikring A/S Eesti,2014,2014,166.779,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,6,Eesti Liikluskindlustuse Fond,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,6,Eesti Liikluskindlustuse Fond,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,6,Eesti Liikluskindlustuse Fond,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,6,Eesti Liikluskindlustuse Fond,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,6,Eesti Liikluskindlustuse Fond,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,7,ERGO Insurance SE,2010,2010,183.68208,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,7,ERGO Insurance SE,2011,2011,321.9,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,7,ERGO Insurance SE,2012,2012,333.734,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,7,ERGO Insurance SE,2013,2013,307.918,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,7,ERGO Insurance SE,2014,2014,364.251,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,8,Euler Hermes Kreditversicherungs-Aktiengesellschaft in Estonia,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,10,Swedbank P&C Insurance AS,2010,2010,87.68678,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,10,Swedbank P&C Insurance AS,2011,2011,119.5,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,10,Swedbank P&C Insurance AS,2012,2012,118.08,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,10,Swedbank P&C Insurance AS,2013,2013,132.809,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,10,Swedbank P&C Insurance AS,2014,2014,160.153,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,11,If P&C Insurance AS,2010,2010,366.59722,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,11,If P&C Insurance AS,2011,2011,388.1,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,11,If P&C Insurance AS,2012,2012,378.941,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,11,If P&C Insurance AS,2013,2013,463.267,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,11,If P&C Insurance AS,2014,2014,541.774,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,12,AS Inges Kindlustus,2010,2010,81.93473,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,12,AS Inges Kindlustus,2011,2011,169.3,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,12,AS Inges Kindlustus,2012,2012,150.961,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,12,AS Inges Kindlustus,2013,2013,160.67,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,12,AS Inges Kindlustus,2014,2014,109.308,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,13,Kredex Krediidikindlustus AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,13,Kredex Krediidikindlustus AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,13,Kredex Krediidikindlustus AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,14,QBE Insurance (Europe) Limited in Estonia,2010,2010,75.28792,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,14,QBE Insurance (Europe) Limited in Estonia,2011,2011,92.3,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,14,QBE Insurance (Europe) Limited in Estonia,2012,2012,42.724,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,16,Salva Kindlustuse AS,2010,2010,114.52967,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,16,Salva Kindlustuse AS,2011,2011,155,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,16,Salva Kindlustuse AS,2012,2012,154.46,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,16,Salva Kindlustuse AS,2013,2013,178.345,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,16,Salva Kindlustuse AS,2014,2014,201.752,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,17,Seesam Insurance AS,2010,2010,124.11642,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,17,Seesam Insurance AS,2011,2011,128.7,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,17,Seesam Insurance AS,2012,2012,121.533,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,17,Seesam Insurance AS,2013,2013,143.959,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,17,Seesam Insurance AS,2014,2014,169.246,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,18,AB Lietuvos draudimas Eesti filiaal,2013,2013,10.406,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,3,..eraldised Eesti Liikluskindlustuse Fondile,18,AB Lietuvos draudimas Eesti filiaal,2014,2014,140.754,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2010,2010,3769.12556,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2011,2011,3851.5,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2012,2012,4104.938,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2013,2013,4422.125,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2014,2014,4582.592,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2015,2015,5044.329,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2016,2016,5374.589,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,1,Kahjukindlustusandjad kokku,2017,2017,5722.041,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2012,2012,0.22,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2013,2013,2.735,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2014,2014,11.432,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2015,2015,15.702,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2016,2016,21.24,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2017,2017,62.063,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2010,2010,30.99715,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2011,2011,35.8,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2012,2012,80.619,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2013,2013,115.07,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2014,2014,125.578,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2015,2015,135.472,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2016,2016,153.224,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2017,2017,185.033,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,4,Codan Forsikring A/S Eesti,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,4,Codan Forsikring A/S Eesti,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,4,Codan Forsikring A/S Eesti,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,4,Codan Forsikring A/S Eesti,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,4,Codan Forsikring A/S Eesti,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,6,Eesti Liikluskindlustuse Fond,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2010,2010,984.43112,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2011,2011,953.3,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2012,2012,1049.942,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2013,2013,1133.486,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2014,2014,1171.461,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2015,2015,1375.879,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,4,Õnnetusjuhtumi- ja haiguskindlustus,7,ERGO Insurance SE,2016,2016,1535.657,,
