DIM2,Kuu,DIM3,Näitaja,DIM4,Elukindlustusliik,DIM5,Elukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,458.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,534.304,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,760.654,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,508.068,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,691.452,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,602.074,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,678.711,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,2382.81799,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,2540.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,2879.709,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,2591.246,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,2431.804,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,2602.763,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,2830.693,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,3533.852,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,416.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,495.191,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,563.674,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,494.042,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,701.923,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,834.157,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,949.369,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2010,2010,297.63655,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2011,2011,176.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2012,2012,211.66,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2013,2013,223.567,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2014,2014,207.672,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2015,2015,111.117,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2016,2016,79.926,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,1,Elukindlustusandjad kokku,2017,2017,48.238,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,2,Ergo Elukindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2010,2010,282.16993,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2011,2011,167.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2012,2012,202.345,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2013,2013,210.979,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2014,2014,190.628,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2015,2015,91.064,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2016,2016,65.687,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,3,Swedbank Life Insurance SE,2017,2017,44.034,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,15.46662,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,9.2,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,9.315,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,12.588,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,17.044,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,20.053,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,14.239,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,4.204,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Sünni- ja abiellumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2010,2010,2813.0073,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2011,2011,2730,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2012,2012,3199.095,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2013,2013,4289.694,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2014,2014,5232.697,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2015,2015,6776.22,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2016,2016,8094.469,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,1,Elukindlustusandjad kokku,2017,2017,10427.916,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,2,Ergo Elukindlustuse AS,2010,2010,842.80291,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2010,2010,111.58974,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2011,2011,129.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2012,2012,196.696,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2013,2013,175.739,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2014,2014,207.935,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2015,2015,195.386,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2016,2016,189.506,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,3,Swedbank Life Insurance SE,2017,2017,187.403,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,1514.00304,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,1420.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,1653.419,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,2451.964,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,3243.537,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,4540.444,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,5518.065,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,7342.208,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,344.61161,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,429.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,515.72,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,515.102,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,600.145,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,640.285,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,812.911,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,1088.921,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,750.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,833.26,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,1146.889,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,1181.08,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,1400.105,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,1573.987,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,1809.384,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2010,2010,2583.24492,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2011,2011,2497.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2012,2012,2874.668,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2013,2013,3909.246,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2014,2014,4705.371,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2015,2015,5810.972,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2016,2016,6854.288,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,1,Elukindlustusandjad kokku,2017,2017,8918.536,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,2,Ergo Elukindlustuse AS,2010,2010,703.79507,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2010,2010,104.68728,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2011,2011,117,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2012,2012,158.03,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2013,2013,127.492,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2014,2014,171.783,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2015,2015,189.372,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2016,2016,183.493,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,3,Swedbank Life Insurance SE,2017,2017,185.49,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,1505.95017,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,1438.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,1650.521,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,2450.322,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,3235.736,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,4495.281,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,5450.362,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,7253.467,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,268.81239,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,307.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,343.201,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,293.189,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,314.012,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,304.445,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,332.907,,
